StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,AttendanceRate,StudyCategory,ActivityScore,SupportScore,RiskScore,IsAtRisk,GPAGroup
3749,16,1,0,1,2.53,20,0,3,0,0,0,1,3.01,1,88.89,0,1,1.8,47.52,0,2
3750,16,1,2,2,7.4,2,1,3,1,1,0,1,2.29,3,98.89,1,3,3.8,25.64,0,1
3751,18,0,0,0,14.77,25,1,3,0,1,0,0,2.21,3,86.11,1,1,3.8,26.1,0,1
3752,15,1,2,1,5.88,25,0,0,0,0,1,1,2.49,3,86.11,1,2,0.0,51.29,1,1
3753,17,1,0,1,11.49,28,1,3,1,1,0,0,2.17,3,84.44,1,2,3.8,28.39,0,1
3754,16,1,1,1,8.31,5,0,4,0,0,1,0,3.51,0,97.22,1,1,2.4,33.4,0,3
3755,18,0,0,3,2.36,19,1,2,1,0,0,0,3.23,1,89.44,0,1,3.2,40.63,0,2
3756,17,1,2,3,6.61,14,0,3,0,1,0,0,3.06,1,92.22,1,1,1.8,41.13,0,2
3757,15,0,0,2,14.5,28,0,2,1,1,0,1,2.56,2,84.44,1,3,1.2,32.97,0,1
3758,18,0,3,4,12.24,13,0,2,1,1,1,0,2.84,2,92.78,1,3,1.2,32.17,0,1
3759,16,1,3,1,2.4,12,0,1,1,1,0,0,2.98,2,93.33,0,2,0.6,49.16,0,1
3760,17,1,0,2,3.27,8,1,3,1,1,0,1,3.3,1,95.56,0,3,3.8,29.44,0,2
3761,16,1,1,1,12.81,22,0,2,0,1,0,1,2.27,3,87.78,1,2,1.2,37.13,0,1
3762,15,0,0,3,16.27,14,0,2,1,1,1,1,3.28,1,92.22,2,4,1.2,23.73,0,2
3763,17,0,0,2,6.99,13,1,2,1,1,0,0,3.65,0,92.78,1,2,3.2,30.12,0,3
3764,15,0,2,3,11.91,30,0,2,0,0,0,0,2.88,2,83.33,1,0,1.2,43.29,0,1
3765,15,0,2,3,3.41,3,0,2,1,1,0,0,2.7,2,98.33,0,2,1.2,44.12,0,1
3766,18,0,1,2,6.23,28,1,3,1,0,1,0,2.6,2,84.44,1,2,3.8,33.89,0,1
3767,16,0,0,3,0.41,10,1,3,1,0,0,1,2.73,2,94.44,0,2,3.8,37.34,0,1
3768,17,1,0,4,15.37,21,0,1,0,0,1,0,2.61,2,88.33,2,1,0.6,38.12,0,1
3769,15,1,0,1,8.02,1,0,2,0,1,0,0,2.3,3,99.44,1,1,1.2,41.47,0,1
3770,15,0,2,2,16.32,29,0,3,0,0,1,0,2.83,2,83.89,2,1,1.8,32.48,0,1
3771,17,1,1,3,14.17,15,0,1,0,0,1,0,2.08,3,91.67,1,1,0.6,39.78,0,1
3772,15,1,2,3,16.57,18,0,4,0,0,1,1,3.5,0,90.0,2,2,2.4,23.13,0,3
3773,18,0,0,1,5.71,30,0,2,1,1,0,1,2.25,3,83.33,1,3,1.2,45.12,0,1
3774,18,0,0,2,3.7,15,1,1,1,0,0,0,3.35,1,91.67,0,1,2.6,40.6,0,2
3775,18,1,0,2,19.44,26,0,2,1,1,1,1,2.41,3,85.56,2,4,1.2,24.27,0,1
3776,18,0,0,2,14.35,6,1,2,1,1,1,0,3.17,1,96.67,1,3,3.2,18.26,0,2
3777,15,0,0,1,16.68,10,0,0,0,0,1,1,2.91,2,94.44,2,2,0.0,33.82,0,1
3778,17,1,2,4,0.26,11,0,0,0,1,0,0,1.97,4,93.89,0,1,0.0,59.39,1,0
3779,17,0,3,3,7.09,3,0,1,1,0,0,0,3.12,1,98.33,1,1,0.6,43.69,0,2
3780,17,1,1,2,14.86,29,0,2,1,0,0,0,2.09,3,83.89,1,1,1.2,38.88,0,1
3781,17,1,1,3,1.56,15,0,2,1,1,0,0,2.85,2,91.67,0,2,1.2,48.39,0,1
3782,16,1,0,4,11.35,27,1,4,1,1,0,0,3.78,0,85.0,1,2,4.4,21.61,0,3
3783,17,1,3,1,8.58,25,1,3,0,0,0,1,3.04,1,86.11,1,1,3.8,31.76,0,2
3784,16,1,0,1,0.35,15,1,3,1,1,0,1,2.54,2,91.67,0,3,3.8,36.36,0,1
3785,16,0,3,2,4.72,6,0,3,1,0,1,1,3.5,0,96.67,0,3,1.8,35.83,0,3
3786,18,0,1,3,5.7,24,0,2,0,1,1,0,3.75,0,86.67,1,2,1.2,42.71,0,3
3787,16,0,0,0,2.24,29,1,3,1,1,0,0,2.62,2,83.89,0,2,3.8,39.02,0,1
3788,15,0,3,4,12.63,12,0,2,0,0,1,1,2.69,2,93.33,1,2,1.2,34.37,0,1
3789,16,1,0,2,4.85,4,1,2,1,1,1,0,3.07,1,97.78,0,3,3.2,29.99,0,2
3790,18,1,1,2,5.55,29,1,2,1,0,1,0,2.0,3,83.89,1,2,3.2,39.16,0,1
3791,16,0,1,1,17.96,0,1,3,1,1,0,0,3.99,0,100.0,2,2,3.8,10.3,0,3
3792,15,1,0,1,9.34,4,0,3,1,1,1,1,3.2,1,97.78,1,4,1.8,27.92,0,2
3793,15,0,1,3,7.84,21,1,2,1,1,1,1,2.63,2,88.33,1,4,3.2,28.16,0,1
3794,15,0,2,4,14.48,13,1,1,1,0,1,1,3.41,1,92.78,1,3,2.6,21.58,0,2
3795,18,0,2,2,18.19,10,0,2,1,0,0,1,2.84,2,94.44,2,2,1.2,26.65,0,1
3796,18,1,0,4,0.5,1,1,2,1,1,0,1,2.97,2,99.44,0,3,3.2,35.1,0,1
3797,17,1,3,3,8.96,23,0,4,0,1,1,1,2.87,2,87.22,1,3,2.4,32.69,0,1
3798,18,1,0,2,12.22,28,0,2,1,1,1,1,3.59,0,84.44,1,4,1.2,30.74,0,3
3799,15,1,0,3,6.37,17,1,0,0,1,1,1,2.19,3,90.56,1,3,2.0,38.28,0,1
3800,15,0,0,2,15.45,14,0,1,0,1,1,0,3.27,1,92.22,2,2,0.6,32.51,0,2
3801,18,1,0,2,19.43,13,0,2,0,0,0,0,2.67,2,92.78,2,0,1.2,31.11,0,1
3802,16,1,0,1,18.87,24,0,1,1,0,0,1,3.63,0,86.67,2,2,0.6,29.28,0,3
3803,18,1,3,3,5.32,29,0,4,1,1,1,1,2.24,3,83.89,1,4,2.4,37.48,0,1
3804,18,0,0,1,4.53,12,0,4,1,0,0,0,2.34,3,93.33,0,1,2.4,42.41,0,1
3805,15,0,0,3,19.15,1,1,4,1,1,0,0,4.0,0,99.44,2,2,4.4,6.26,0,3
3806,17,1,0,3,9.17,18,0,3,0,0,1,1,2.85,2,90.0,1,2,1.8,36.73,0,1
3807,15,1,2,1,4.17,7,1,3,1,1,0,0,3.37,1,96.11,0,2,3.8,30.45,0,2
3808,17,1,3,2,14.14,26,1,4,1,1,0,1,3.66,0,85.56,1,3,4.4,15.73,0,3
3809,15,1,0,2,5.69,21,0,4,1,0,0,1,2.84,2,88.33,1,2,2.4,38.96,0,1
3810,18,0,0,2,5.34,16,0,4,1,1,1,0,3.35,1,91.11,1,3,2.4,34.65,0,2
3811,15,1,0,1,17.58,14,0,4,0,1,1,1,2.16,3,92.22,2,3,2.4,21.94,0,1
3812,15,1,0,2,3.25,19,1,3,1,0,1,1,3.0,1,89.44,0,3,3.8,32.36,0,2
3813,15,1,0,1,1.29,20,0,0,1,1,1,0,2.23,3,88.89,0,3,0.0,54.2,1,1
3814,18,0,1,1,5.38,13,0,2,1,0,0,0,3.4,1,92.78,1,1,1.2,44.35,0,2
3815,18,0,0,0,12.14,26,1,3,0,1,0,1,1.71,4,85.56,1,2,3.8,28.33,0,0
3816,18,1,1,1,2.46,2,1,2,1,0,0,0,2.54,2,98.89,0,1,3.2,38.92,0,1
3817,18,1,0,3,9.43,16,1,3,1,1,0,0,2.39,3,91.11,1,2,3.8,28.08,0,1
3818,17,1,3,4,12.55,2,1,3,0,0,0,1,3.49,1,98.89,1,1,3.8,21.2,0,2
3819,17,1,3,2,16.97,12,0,3,1,1,0,0,3.23,1,93.33,2,2,1.8,24.87,0,2
3820,16,1,1,2,4.6,24,1,0,1,1,0,0,2.53,2,86.67,0,2,2.0,43.5,0,1
3821,18,0,0,1,16.35,17,0,2,1,1,0,0,3.28,1,90.56,2,2,1.2,29.21,0,2
3822,17,0,0,2,4.7,0,0,2,0,1,0,0,3.44,1,100.0,0,1,1.2,42.57,0,2
3823,15,0,1,1,13.54,6,0,2,0,0,0,0,3.12,1,96.67,1,0,1.2,35.99,0,2
3824,18,1,2,3,8.61,28,0,3,0,1,0,0,1.98,4,84.44,1,1,1.8,44.05,0,0
3825,16,0,1,4,2.29,22,0,1,0,0,0,1,2.21,3,87.78,0,1,0.6,55.66,1,1
3826,16,0,3,1,14.29,4,0,0,1,0,0,1,3.23,1,97.78,1,2,0.0,34.84,0,2
3827,16,0,3,3,4.36,1,0,2,1,0,0,0,3.04,1,99.44,0,1,1.2,44.19,0,2
3828,15,1,0,0,3.53,29,0,3,1,1,0,0,2.06,3,83.89,0,2,1.8,47.89,0,1
3829,17,1,1,2,7.17,16,1,0,1,1,0,0,3.23,1,91.11,1,2,2.0,36.98,0,2
3830,15,0,0,1,13.07,28,0,3,1,1,0,0,2.98,2,84.44,1,2,1.8,33.48,0,1
3831,18,1,0,2,4.68,20,0,2,1,0,1,1,3.12,1,88.89,0,3,1.2,42.28,0,2
3832,16,0,1,1,3.67,9,1,1,0,0,0,1,2.93,2,95.0,0,1,2.6,40.52,0,1
3833,15,0,0,2,0.2,3,0,3,1,1,0,0,2.47,3,98.33,0,2,1.8,45.98,0,1
3834,15,0,3,2,9.43,8,1,4,0,1,0,0,3.91,0,95.56,1,1,4.4,22.49,0,3
3835,17,0,0,2,8.57,20,1,2,1,0,1,1,3.2,1,88.89,1,3,3.2,28.13,0,2
3836,17,1,1,3,4.68,10,0,3,1,1,1,0,3.17,1,94.44,0,3,1.8,37.49,0,2
3837,16,1,1,4,1.07,25,1,3,1,1,0,0,3.19,1,86.11,0,2,3.8,38.28,0,2
3838,15,1,2,2,8.59,11,1,3,1,1,0,1,2.95,2,93.89,1,3,3.8,24.25,0,1
3839,15,1,0,1,15.76,11,0,1,1,0,0,0,3.15,1,93.89,2,1,0.6,34.34,0,2
3840,17,0,3,1,14.31,17,1,3,1,1,0,0,3.0,1,90.56,1,2,3.8,20.64,0,2
3841,15,1,1,4,17.22,3,1,4,0,1,0,0,3.19,1,98.33,2,1,4.4,13.58,0,2
3842,15,0,1,2,0.19,28,0,3,0,0,1,0,1.72,4,84.44,0,1,1.8,55.23,1,0
3843,15,1,0,2,19.33,27,1,3,1,0,1,0,2.05,3,85.0,2,2,3.8,18.69,0,1
3844,17,1,1,1,6.83,8,0,2,0,1,0,1,2.98,2,95.56,1,2,1.2,40.11,0,1
3845,16,1,2,2,19.81,7,1,2,1,0,0,0,2.93,2,96.11,2,1,3.2,17.23,0,1
3846,18,0,1,1,5.05,18,1,3,1,0,0,0,2.53,2,90.0,1,1,3.8,36.09,0,1
3847,16,0,2,4,9.43,23,1,2,1,0,0,0,2.49,3,87.22,1,1,3.2,34.42,0,1
3848,18,0,1,4,7.08,12,0,4,1,1,1,0,2.29,3,93.33,1,3,2.4,34.35,0,1
3849,15,0,0,1,7.12,1,0,4,1,0,0,1,3.59,0,99.44,1,2,2.4,31.41,0,3
3850,16,1,0,2,16.85,18,1,3,1,0,0,0,4.0,0,90.0,2,1,3.8,17.66,0,3
3851,18,0,0,1,14.93,13,1,4,1,0,1,1,2.33,3,92.78,1,3,4.4,15.54,0,1
3852,17,0,2,2,19.84,4,1,2,0,0,0,1,3.55,0,97.78,2,1,3.2,15.06,0,3
3853,17,1,2,4,12.27,26,1,4,1,1,0,0,2.48,3,85.56,1,2,4.4,23.52,0,1
3854,16,1,0,2,9.27,27,0,2,0,0,1,1,2.99,2,85.0,1,2,1.2,40.73,0,1
3855,16,0,1,2,1.8,29,1,1,0,1,0,0,3.12,1,83.89,0,1,2.6,46.27,0,2
3856,15,1,1,1,19.93,25,0,3,1,0,0,0,3.27,1,86.11,2,1,1.8,26.09,0,2
3857,16,0,1,3,11.03,9,0,2,1,1,1,0,2.54,2,95.0,1,3,1.2,33.66,0,1
3858,15,1,0,3,14.01,23,0,4,1,1,1,0,2.64,2,87.22,1,3,2.4,26.95,0,1
3859,15,0,0,2,8.13,16,1,2,0,0,0,0,2.62,2,91.11,1,0,3.2,36.85,0,1
3860,17,0,0,1,10.95,19,1,4,1,1,0,1,3.38,1,89.44,1,3,4.4,19.06,0,2
3861,17,0,0,2,18.85,15,0,1,0,1,0,1,2.84,2,91.67,2,2,0.6,29.53,0,1
3862,18,0,0,4,3.33,16,0,3,1,1,0,0,3.14,1,91.11,0,2,1.8,42.92,0,2
3863,17,0,0,2,5.85,0,1,3,1,0,0,1,3.18,1,100.0,1,2,3.8,27.46,0,2
3864,17,1,1,2,3.04,27,0,3,0,1,1,0,2.47,3,85.0,0,2,1.8,47.09,0,1
3865,16,0,0,2,15.84,20,0,2,1,1,0,1,2.95,2,88.89,2,3,1.2,28.76,0,1
3866,17,0,3,3,1.24,21,0,3,1,1,0,1,2.61,2,88.33,0,3,1.8,45.33,0,1
3867,18,0,0,2,1.63,14,1,2,1,1,0,0,1.98,4,92.22,0,2,3.2,41.19,0,0
3868,16,0,0,1,5.97,16,1,3,0,1,0,1,2.38,3,91.11,1,2,3.8,32.43,0,1
3869,18,0,0,2,10.28,10,0,3,1,0,1,1,3.82,0,94.44,1,3,1.8,28.86,0,3
3870,17,1,0,3,8.13,21,0,1,1,0,0,0,2.84,2,88.33,1,1,0.6,46.59,0,1
3871,18,1,2,3,0.9,4,0,1,1,0,0,0,3.61,0,97.78,0,1,0.6,50.4,1,3
3872,16,0,0,4,19.15,3,0,2,1,1,0,0,2.89,2,98.33,2,2,1.2,23.97,0,1
3873,15,1,3,2,19.06,25,0,4,1,0,0,0,2.98,2,86.11,2,1,2.4,25.18,0,1
3874,18,0,3,1,5.59,20,1,2,1,0,0,1,2.61,2,88.89,1,2,3.2,35.83,0,1
3875,18,1,1,4,14.63,23,1,3,1,1,1,1,2.64,2,87.22,1,4,3.8,17.31,0,1
3876,16,1,1,2,11.57,8,1,3,1,0,1,1,2.37,3,95.56,1,3,3.8,21.39,0,1
3877,16,0,2,3,4.75,26,1,4,1,0,0,0,2.32,3,85.56,0,1,4.4,35.82,0,1
3878,18,1,0,3,5.24,15,0,2,1,0,0,0,3.23,1,91.67,1,1,1.2,45.34,0,2
3879,17,1,1,2,9.82,29,0,1,0,0,0,0,2.2,3,83.89,1,0,0.6,50.14,1,1
3880,18,0,0,1,8.38,11,0,3,1,0,1,1,2.72,2,93.89,1,3,1.8,34.18,0,1
3881,16,0,0,3,5.82,17,0,3,1,1,0,1,2.81,2,90.56,1,3,1.8,38.32,0,1
3882,15,1,1,3,16.15,21,0,2,0,1,0,1,2.99,2,88.33,2,2,1.2,30.97,0,1
3883,15,1,1,2,9.63,2,0,2,1,0,0,1,2.86,2,98.89,1,2,1.2,35.75,0,1
3884,17,1,3,2,13.1,14,0,1,1,1,0,0,2.62,2,92.22,1,2,0.6,37.07,0,1
3885,18,0,0,1,3.79,17,0,2,1,1,0,0,2.76,2,90.56,0,2,1.2,46.21,0,1
3886,15,1,2,1,10.67,11,0,3,1,0,1,0,3.72,0,93.89,1,2,1.8,31.32,0,3
3887,18,1,0,2,6.36,29,0,3,1,0,0,1,2.24,3,83.89,1,2,1.8,43.91,0,1
3888,16,1,0,2,10.53,12,0,2,1,1,1,1,2.15,3,93.33,1,4,1.2,33.34,0,1
3889,15,0,0,4,15.62,0,0,2,0,1,1,0,2.98,2,100.0,2,2,1.2,27.57,0,1
3890,17,0,1,3,15.38,3,1,1,1,0,1,1,3.23,1,98.33,2,3,2.6,18.97,0,2
3891,16,0,0,3,7.08,7,0,3,1,1,0,1,2.09,3,96.11,1,3,1.8,36.6,0,1
3892,17,0,1,2,13.89,18,1,3,1,1,0,0,3.12,1,90.0,1,2,3.8,21.06,0,2
3893,16,1,2,1,18.83,20,0,0,1,0,1,1,3.05,1,88.89,2,3,0.0,30.23,0,2
3894,15,0,1,4,12.51,29,0,2,1,0,0,0,2.19,3,83.89,1,1,1.2,41.57,0,1
3895,17,1,1,2,2.97,25,0,1,0,0,1,0,2.21,3,86.11,0,1,0.6,55.4,1,1
3896,17,1,2,1,13.59,20,0,4,0,0,0,1,3.22,1,88.89,1,1,2.4,30.44,0,2
3897,16,1,2,2,2.1,4,0,3,1,1,1,1,2.89,2,97.78,0,4,1.8,37.75,0,1
3898,17,1,1,4,17.44,10,1,2,0,0,1,0,3.37,1,94.44,2,1,3.2,19.68,0,2
3899,16,0,0,4,10.33,24,0,2,1,1,0,0,2.71,2,86.67,1,2,1.2,39.52,0,1
3900,16,0,3,0,7.7,30,0,4,0,1,1,0,2.59,2,83.33,1,2,2.4,38.83,0,1
3901,16,0,1,4,1.14,23,0,3,1,0,0,0,3.38,1,87.22,0,1,1.8,48.92,0,2
3902,16,0,0,1,7.62,23,0,1,0,0,0,0,2.72,2,87.22,1,0,0.6,50.42,1,1
3903,15,0,0,0,18.06,28,1,2,1,1,1,0,1.84,4,84.44,2,3,3.2,21.23,0,0
3904,16,1,2,3,0.42,28,1,3,1,1,0,0,2.7,2,84.44,0,2,3.8,40.9,0,1
3905,18,0,0,4,9.49,16,0,2,1,1,0,0,3.75,0,91.11,1,2,1.2,36.42,0,3
3906,17,0,3,2,18.62,16,0,2,1,1,0,1,3.05,1,91.11,2,3,1.2,24.26,0,2
3907,18,0,0,2,7.9,1,0,4,1,0,0,1,2.23,3,99.44,1,2,2.4,33.84,0,1
3908,15,0,2,3,8.56,29,0,4,1,1,0,0,2.22,3,83.89,1,2,2.4,38.48,0,1
3909,18,1,0,3,11.57,23,0,4,0,1,0,0,2.83,2,87.22,1,1,2.4,34.53,0,1
3910,17,1,1,4,9.26,25,0,1,1,0,0,0,2.22,3,86.11,1,1,0.6,47.51,0,1
3911,18,1,3,2,3.37,0,0,2,1,0,0,0,3.67,0,100.0,0,1,1.2,43.66,0,3
3912,15,1,1,4,0.37,30,0,2,1,0,1,1,1.9,4,83.33,0,3,1.2,52.67,1,0
3913,16,1,1,4,12.2,3,0,3,1,0,1,0,3.21,1,98.33,1,2,1.8,29.13,0,2
3914,18,0,0,1,18.42,8,0,3,1,1,0,0,3.15,1,95.56,2,2,1.8,22.47,0,2
3915,15,1,0,3,2.13,1,0,3,0,1,1,0,3.74,0,99.44,0,2,1.8,40.0,0,3
3916,15,1,0,2,4.22,2,0,4,0,0,1,0,2.95,2,98.89,0,1,2.4,39.33,0,1
3917,17,1,2,2,7.4,26,0,3,1,1,0,0,3.2,1,85.56,1,2,1.8,39.62,0,2
3918,17,0,0,3,16.17,5,0,2,1,0,1,1,3.07,1,97.22,2,3,1.2,25.13,0,2
3919,18,0,0,1,5.39,12,0,2,0,1,1,0,2.62,2,93.33,1,2,1.2,43.59,0,1
3920,16,1,1,2,17.64,14,0,2,0,1,1,0,2.82,2,92.22,2,2,1.2,28.17,0,1
3921,15,0,1,4,1.1,10,1,2,0,1,1,1,2.07,3,94.44,0,3,3.2,38.35,0,1
3922,18,0,2,1,18.82,9,0,2,1,0,1,1,3.6,0,95.0,2,3,1.2,21.27,0,3
3923,15,1,0,2,11.21,2,1,3,0,0,0,0,3.58,0,98.89,1,0,3.8,25.15,0,3
3924,15,0,0,4,13.18,30,0,0,1,0,0,0,2.55,2,83.33,1,1,0.0,45.48,0,1
3925,16,0,3,2,7.35,30,1,3,0,0,0,1,2.45,3,83.33,1,1,3.8,35.75,0,1
3926,16,0,0,2,15.64,19,0,3,1,1,0,0,2.33,3,89.44,2,2,1.8,30.14,0,1
3927,18,1,3,2,3.33,8,1,1,0,0,0,0,2.5,2,95.56,0,0,2.6,44.32,0,1
3928,16,1,3,2,0.98,24,1,1,0,1,0,0,2.46,3,86.67,0,1,2.6,47.97,0,1
3929,16,1,2,3,7.91,9,0,2,1,1,0,0,3.06,1,95.0,1,2,1.2,38.76,0,2
3930,18,0,0,3,17.07,20,0,2,1,0,0,0,3.15,1,88.89,2,1,1.2,31.72,0,2
3931,16,1,2,2,15.1,22,0,3,1,0,0,1,2.43,3,87.78,2,2,1.8,31.15,0,1
3932,17,0,2,3,10.34,24,1,3,0,1,1,1,2.52,2,86.67,1,3,3.8,25.67,0,1
3933,15,0,1,2,11.44,23,0,3,1,0,0,1,2.74,2,87.22,1,2,1.8,35.14,0,1
3934,15,0,0,2,2.6,26,0,2,0,0,0,0,2.21,3,85.56,0,0,1.2,55.82,1,1
3935,15,1,0,3,16.81,22,0,2,1,1,0,1,3.27,1,87.78,2,3,1.2,27.13,0,2
3936,15,1,0,3,15.74,11,0,3,0,1,1,1,2.46,3,93.89,2,3,1.8,25.63,0,1
3937,18,1,1,2,13.13,7,0,1,0,1,1,1,3.25,1,96.11,1,3,0.6,31.6,0,2
3938,15,1,1,1,9.32,20,0,2,0,1,0,0,2.65,2,88.89,1,1,1.2,42.66,0,1
3939,15,0,0,1,19.29,20,0,4,1,1,0,1,2.76,2,88.89,2,3,2.4,19.47,0,1
3940,15,1,1,1,17.58,20,0,2,1,0,1,0,3.02,1,88.89,2,2,1.2,28.91,0,2
3941,15,0,0,1,12.89,16,1,3,1,0,1,1,3.35,1,91.11,1,3,3.8,18.85,0,2
3942,17,1,1,3,7.44,21,1,2,1,1,0,0,1.88,4,88.33,1,2,3.2,35.54,0,0
3943,15,1,3,0,12.36,4,0,0,0,1,1,0,3.77,0,97.78,1,2,0.0,35.9,0,3
3944,17,1,0,3,11.51,23,1,2,0,1,0,0,2.86,2,87.22,1,1,3.2,30.89,0,1
3945,18,0,0,1,7.88,7,0,4,0,1,0,0,3.19,1,96.11,1,1,2.4,35.13,0,2
3946,16,0,0,2,6.13,17,0,3,0,1,1,1,2.99,2,90.56,1,3,1.8,37.48,0,1
3947,15,0,1,2,8.14,10,1,2,0,0,0,0,3.02,1,94.44,1,0,3.2,34.68,0,2
3948,16,0,2,1,11.48,21,1,4,0,1,1,1,2.75,2,88.33,1,3,4.4,20.36,0,1
3949,16,0,3,4,8.56,27,1,2,1,0,0,1,2.86,2,85.0,1,2,3.2,32.85,0,1
3950,18,1,0,1,5.27,26,0,0,1,1,0,0,2.3,3,85.56,1,2,0.0,52.72,1,1
3951,16,0,3,2,15.22,9,0,0,1,1,0,1,3.05,1,95.0,2,3,0.0,32.6,0,2
3952,17,0,0,3,10.63,25,0,2,1,1,0,1,3.49,1,86.11,1,3,1.2,34.89,0,2
3953,16,0,1,3,1.35,14,0,2,1,0,0,0,2.47,3,92.22,0,1,1.2,51.91,1,1
3954,16,0,0,1,7.37,5,0,1,1,0,0,1,2.32,3,97.22,1,2,0.6,43.23,0,1
3955,16,1,3,2,17.7,18,0,4,0,1,0,0,3.09,1,90.0,2,1,2.4,25.24,0,2
3956,15,0,1,3,15.1,16,0,3,1,0,0,1,2.67,2,91.11,2,2,1.8,29.38,0,1
3957,15,1,2,4,6.46,22,0,3,1,0,0,0,2.19,3,87.78,1,1,1.8,45.05,0,1
3958,17,1,2,4,18.76,9,0,3,1,0,1,1,2.95,2,95.0,2,3,1.8,20.24,0,1
3959,17,1,0,2,1.53,4,0,3,1,0,1,0,2.15,3,97.78,0,2,1.8,45.31,0,1
3960,15,0,0,4,19.22,27,0,2,1,0,0,1,2.29,3,85.0,2,2,1.2,30.05,0,1
3961,17,1,3,0,4.91,15,0,3,1,0,0,0,3.35,1,91.67,0,1,1.8,42.72,0,2
3962,15,0,0,0,0.18,11,0,4,1,1,1,0,3.22,1,93.89,0,3,2.4,40.45,0,2
3963,18,0,0,3,8.68,25,1,3,0,1,1,1,2.88,2,86.11,1,3,3.8,27.04,0,1
3964,16,0,1,1,7.18,20,0,2,1,1,0,1,2.08,3,88.89,1,3,1.2,41.76,0,1
3965,16,0,1,1,10.78,26,1,2,1,0,0,1,1.8,4,85.56,1,2,3.2,32.53,0,0
3966,17,0,0,1,15.94,23,0,4,1,0,1,0,2.77,2,87.22,2,2,2.4,26.71,0,1
3967,15,1,0,2,16.85,27,0,1,0,0,0,1,3.0,1,85.0,2,1,0.6,36.46,0,2
3968,15,1,0,3,8.02,4,0,3,1,1,0,1,3.02,1,97.78,1,3,1.8,32.52,0,2
3969,17,0,1,3,8.6,20,0,2,0,0,1,0,3.18,1,88.89,1,1,1.2,42.23,0,2
3970,15,1,3,1,2.96,0,0,2,1,1,0,0,2.61,2,100.0,0,2,1.2,44.32,0,1
3971,18,0,3,2,0.95,1,0,3,1,0,0,1,2.74,2,99.44,0,2,1.8,43.98,0,1
3972,16,1,1,4,12.82,4,0,1,0,0,1,1,3.35,1,97.78,1,2,0.6,33.65,0,2
3973,17,1,0,3,1.29,22,0,2,1,0,0,1,1.85,4,87.78,0,2,1.2,52.58,1,0
3974,17,1,3,2,14.68,18,1,0,1,1,1,1,3.02,1,90.0,1,4,2.0,23.51,0,2
3975,15,1,1,4,10.78,27,0,3,0,0,1,1,2.87,2,85.0,1,2,1.8,36.42,0,1
3976,17,1,0,3,3.97,14,0,1,0,1,0,1,2.52,2,92.22,0,2,0.6,48.73,0,1
3977,18,0,3,1,10.79,0,1,1,1,1,0,1,3.79,0,100.0,1,3,2.6,22.72,0,3
3978,15,0,2,0,3.66,10,1,3,1,0,0,1,3.19,1,94.44,0,2,3.8,32.12,0,2
3979,15,1,2,1,8.77,27,1,2,0,1,1,1,1.9,4,85.0,1,3,3.2,32.49,0,0
3980,15,0,2,3,15.99,17,0,2,1,0,0,0,2.75,2,90.56,2,1,1.2,33.49,0,1
3981,15,1,0,1,9.24,2,1,3,1,0,0,1,2.82,2,98.89,1,2,3.8,24.52,0,1
3982,18,0,0,2,2.97,27,1,2,0,0,1,0,2.49,3,85.0,0,1,3.2,43.27,0,1
3983,15,1,2,1,14.48,8,0,2,0,0,1,0,2.46,3,95.56,1,1,1.2,34.35,0,1
3984,17,1,0,4,3.74,23,0,4,0,0,0,1,2.21,3,87.22,0,1,2.4,45.86,0,1
3985,18,1,1,2,14.77,30,1,3,1,0,1,1,2.84,2,83.33,1,3,3.8,20.5,0,1
3986,16,0,2,4,9.59,3,1,1,1,0,0,0,3.18,1,98.33,1,1,2.6,31.33,0,2
3987,16,0,2,4,9.07,23,0,3,0,1,1,0,2.41,3,87.22,1,2,1.8,38.93,0,1
3988,17,1,1,0,17.03,12,0,1,1,0,1,0,2.38,3,93.33,2,2,0.6,32.37,0,1
3989,17,1,2,2,14.17,8,1,2,1,0,0,1,2.38,3,95.56,1,2,3.2,23.35,0,1
3990,18,0,2,0,0.66,2,0,4,1,1,1,0,3.02,1,98.89,0,3,2.4,38.6,0,2
3991,16,0,2,4,5.92,15,0,2,0,1,1,0,2.6,2,91.67,1,2,1.2,43.56,0,1
3992,16,0,0,2,17.42,21,1,4,0,1,1,0,2.89,2,88.33,2,2,4.4,15.08,0,1
3993,16,0,0,1,0.37,7,1,1,1,1,1,0,3.16,1,96.11,0,3,2.6,38.68,0,2
3994,16,0,0,1,10.91,25,1,2,1,1,0,1,1.5,4,86.11,1,3,3.2,30.43,0,0
3995,16,1,0,2,14.56,6,0,2,1,1,0,0,3.33,1,96.67,1,2,1.2,29.19,0,2
3996,15,0,0,4,12.44,24,0,2,1,0,0,1,3.52,0,86.67,1,2,1.2,34.86,0,3
3997,17,1,0,3,15.21,22,1,3,0,0,1,0,2.02,3,87.78,2,1,3.8,25.44,0,1
3998,15,1,1,4,14.51,16,0,3,0,1,0,0,2.07,3,91.11,1,1,1.8,34.12,0,1
3999,16,0,3,2,13.84,24,1,3,1,1,1,1,2.29,3,86.67,1,4,3.8,19.37,0,1
4000,18,0,0,0,16.43,27,0,3,1,1,1,0,2.16,3,85.0,2,3,1.8,28.63,0,1
